(-5.7157772769431456e-11,-3.739897926144802e-11)
(3.3260565071570154e-11,-9.785241940168445e-11)
(7.790355839552353e-11,1.751699389004762e-11)
(4.2619290219451735e-11,7.955804940553115e-11)
(-8.800411256011887e-11,4.1206067855594076e-11)
(-5.715304751369825e-11,-4.721434398430391e-11)
(1.8352576954675958e-11,-1.0363448157134681e-10)
(7.894378674346705e-11,3.5106759389485e-11)
(4.8872089193304954e-11,6.86590427723788e-11)
(-9.886999137550781e-11,4.58989718590603e-11)
(-5.3923884908430983e-11,-4.00301059188987e-11)
(2.849738982071554e-11,-1.014549609077254e-10)
(7.841907955126934e-11,2.2549664280696305e-11)
(3.752462498761977e-11,7.493565439454207e-11)
(-9.029634692911392e-11,5.6925390127554655e-11)
(-4.033646735135785e-11,-5.1924286863495657e-11)
(1.3293928340106158e-11,-1.0966250361999171e-10)
(8.216839351665343e-11,3.3909258693455946e-11)
(3.8522184873533785e-11,6.65819999882048e-11)
(-9.404206970448037e-11,5.733989659639193e-11)
(-4.6476103427731085e-11,-4.9900668754977505e-11)
(1.952296127741267e-11,-9.886455057827192e-11)
(9.345989894647356e-11,2.5085182554863687e-11)
(2.6605865333625538e-11,5.6896742428612564e-11)
(-9.629021187993973e-11,7.163871802470562e-11)
(-3.5416239593266226e-11,-6.001003467426507e-11)
(6.113816190433344e-12,-9.823570551594169e-11)
(1.0135885192220045e-10,2.6153874764677283e-11)
(1.3596620878256751e-11,5.635329856731915e-11)
(-8.7081174110007e-11,8.071425067054994e-11)
(-3.9771801107210893e-11,-6.801532409111658e-11)
(5.007315990695917e-12,-8.547163441245926e-11)
(1.1471561538322041e-10,2.5115235330431974e-11)
(1.268249909151874e-11,4.841397122081552e-11)
(-8.666524829562357e-11,7.7785182753475e-11)
(-4.826230030022406e-11,-7.408729099109788e-11)
(2.6331189048126844e-12,-7.082956414631197e-11)
(1.2752700336806697e-10,1.5067688607181068e-11)
(-7.76959055995635e-12,4.9812137858152355e-11)
(-7.156628187294568e-11,9.348674650675035e-11)
(-4.3771294146458523e-11,-8.865745279860726e-11)
(3.189031411135829e-13,-6.959399175903652e-11)
(1.2313934712680267e-10,9.031088209496277e-12)
(-5.825699938546692e-12,6.379799309995568e-11)
(-6.038791176510584e-11,7.165755612112547e-11)
(-7.340115057583158e-11,-8.648022759237582e-11)
(1.227102000257809e-11,-4.7327464645709164e-11)
(1.3324641096773818e-10,-5.638834914644415e-12)
(-2.036654575298276e-11,6.479841665415458e-11)
(-5.4602638181945874e-11,8.048860818715055e-11)
(-7.046701141496021e-11,-8.799892033766429e-11)
(2.15502115643049e-11,-5.1346675386088324e-11)
(1.1486355821712861e-10,-1.6733669938361763e-11)
(-1.254632940742668e-11,9.361656344242525e-11)
(-4.0366540253879164e-11,5.109735368116636e-11)
(-9.652882660849342e-11,-7.981077230365873e-11)
(3.5863022878257315e-11,-4.2898892331303984e-11)
(1.1004208374757683e-10,-2.2355755196297436e-11)
(-7.622513153235808e-12,1.0158265930643853e-10)
(-4.045132488847716e-11,4.1045237195592084e-11)
(-1.0035912147193193e-10,-6.789898575749298e-11)
(5.5037703057974844e-11,-5.1360043287238917e-11)
(9.088859240906466e-11,-3.2641483335570437e-11)
(1.860697839378136e-12,1.1228569703254777e-10)
(-5.2399452258204843e-11,2.747167950028292e-11)
(-9.80784400289968e-11,-5.008300847552263e-11)
(6.078810257027676e-11,-6.603359633770911e-11)
(7.217339141511477e-11,-2.227581101108618e-11)
(2.4826774691058354e-11,1.2536895658995255e-10)
(-5.392336401031605e-11,3.654022570359718e-12)
(-1.078466148638243e-10,-3.984574119030742e-11)
(6.625815648660454e-11,-7.030958967390203e-11)
(6.982353837686296e-11,-1.3757020011355259e-11)
(3.281624917729039e-11,1.0552549065507733e-10)
(-8.608933020745894e-11,1.971090888415809e-11)
(-7.469216676499307e-11,-2.4194163742450443e-11)
(6.265648939892407e-11,-9.832773067070594e-11)
(5.135346839298598e-11,2.400679321826909e-12)
(5.299639026891521e-11,1.1241018448415732e-10)
(-8.670086188461969e-11,8.638649386257904e-12)
(-7.459646845117166e-11,-2.832000657499087e-11)
(5.0034069212530756e-11,-9.656001055676871e-11)
(7.03510351108399e-11,1.7076063291617132e-11)
(4.8717007426610334e-11,7.72747392859856e-11)
(-1.09886469730075e-10,3.4684088829838775e-11)
(-5.129582097852326e-11,-2.988441642291919e-11)
(3.916776987237478e-11,-1.0495722077931266e-10)
(7.370622591826431e-11,2.7809727352154258e-11)
(4.769610379264879e-11,6.765482250546059e-11)
(-1.083283574688945e-10,4.764945885374665e-11)
(-4.221296901155874e-11,-4.669679797311466e-11)
(2.2043012842087085e-11,-1.0308834445887774e-10)
(8.284623532239258e-11,3.218137074920239e-11)
(3.298272830342257e-11,6.491589405936055e-11)
(-9.452990731509907e-11,5.985157437262977e-11)
(-5.091023121563568e-11,-6.178776033651042e-11)
(1.7282109920644994e-11,-7.969266618210743e-11)
(1.1251180739298649e-10,2.5206896575866632e-11)
(9.98925580002239e-12,4.665983328681819e-11)
(-9.151933430109594e-11,8.018207250493897e-11)
(-4.232816320447376e-11,-6.634442996494918e-11)
(2.2584487376712074e-11,-8.789377427598095e-11)
(9.714863808419869e-11,1.5179708169022337e-11)
(5.906440625033829e-12,7.462681148444461e-11)
(-6.183170287976148e-11,6.251213809285425e-11)
(-7.250189765553451e-11,-8.018882809726512e-11)
(2.5165533595047093e-11,-5.801364426765133e-11)
(1.1793767092633108e-10,-2.151045111821703e-12)
(-9.927941601802962e-12,7.434711029229639e-11)
(-6.08855960435816e-11,5.907194038905167e-11)
(-7.210436663902116e-11,-6.848747430396215e-11)
(3.458888492879558e-11,-7.365852762439827e-11)
(9.524894758423444e-11,-5.4717583226163574e-12)
(-5.5981800258110545e-12,9.64128481766105e-11)
(-5.5453019594731155e-11,4.762750781008345e-11)
(-7.887978137316941e-11,-5.865508114000319e-11)
(5.0053604795960293e-11,-7.464355311043839e-11)
(7.77370251644192e-11,-1.2253277292738125e-11)
(1.3577084727808152e-11,1.1564768716764879e-10)
(-5.88327522115249e-11,2.5878158050803154e-11)
(-8.07633949265177e-11,-5.4587957789064756e-11)
(4.403796738053529e-11,-7.02734829011547e-11)
(8.981332943480603e-11,-7.979459150496492e-12)
(1.6130997212397137e-11,9.896645929296704e-11)
(-8.097629219158575e-11,3.257048859220083e-11)
(-5.907294971852062e-11,-3.748626367863402e-11)
(5.031178349385342e-11,-1.0419060396590199e-10)
(5.753754051126845e-11,1.0772584804368578e-11)
(4.286751412704402e-11,1.0225879535847571e-10)
(-8.213525180847222e-11,2.7130868062579142e-11)
(-6.740563310619692e-11,-5.804325176693983e-11)
(3.6964174680939294e-11,-8.298535270941881e-11)
(7.122672261379994e-11,1.1402731570857575e-11)
(3.5713341292241355e-11,8.996428700001138e-11)
(-9.276496984083933e-11,4.381279095404081e-11)
(-5.008813100446126e-11,-5.6716309661792015e-11)
(2.2335313720698046e-11,-9.004177281180725e-11)
(9.089276235470447e-11,3.045311593168117e-11)
(2.4723556758489338e-11,6.689604959165883e-11)
(-8.535751868406749e-11,5.846690188812362e-11)
(-5.704118740592567e-11,-5.900034291465313e-11)
(3.81431069556035e-11,-9.240971798543562e-11)
(7.94922680074999e-11,2.3984007465543353e-11)
(2.280583690044395e-11,7.899630108381145e-11)
(-6.383412832936305e-11,5.356398479926287e-11)
(-7.495838821044816e-11,-8.440092779496689e-11)
(2.4844627069601032e-11,-5.484346422858242e-11)
(1.1807181736050805e-10,1.4718560167197705e-12)
(-4.837172638569709e-12,7.742583694696934e-11)
(-6.247381124289766e-11,4.524749769217954e-11)
(-7.585525650215528e-11,-6.606413178363811e-11)
(2.8249564682441405e-11,-7.170102915535782e-11)
(1.0665967542770889e-10,2.2957771795498614e-12)
(-9.447314087971926e-12,9.29510751385072e-11)
(-5.1027926118285944e-11,3.78976321959617e-11)
(-9.606672306059408e-11,-6.070456820081954e-11)
(6.003085302278312e-11,-5.6291900398296323e-11)
(8.187257110817646e-11,-2.6997000446957962e-11)
(1.8460379262459813e-12,1.2432832583111782e-10)
(-4.9469631463431504e-11,3.0647775870877476e-11)
(-8.604457469477636e-11,-7.445517559360999e-11)
(4.386683589098266e-11,-4.0457235987398946e-11)
(1.0226284621165827e-10,-3.0090121964656436e-11)
(1.821485361714053e-12,1.1033390388696843e-10)
(-6.744779984437205e-11,3.1788667408716345e-11)
(-7.275110762401806e-11,-5.346300424933778e-11)
(5.644286620995721e-11,-7.600863617587433e-11)
(7.92830565900306e-11,-8.34105254335314e-12)
(1.0640819211197495e-11,9.204289349542226e-11)
(-6.413309117464345e-11,4.884296368171168e-11)
(-8.325921612731622e-11,-7.830187110604216e-11)
(5.27614287739076e-11,-6.0833386546503e-11)
(8.19681536565889e-11,-8.490974473964023e-12)
(-4.292268650003233e-12,8.51419675288109e-11)
(-5.646675081964109e-11,7.846716209793766e-11)
(-6.213950848138063e-11,-1.0991791465765273e-10)
(-1.767129176950943e-12,-4.65854625425563e-11)
(1.3720766974325996e-10,1.5602569997336075e-11)
(-2.705267925137038e-11,6.412711929556239e-11)
(-4.99051288010031e-11,8.065219743611882e-11)
(-5.794980565202517e-11,-9.399044512662266e-11)
(1.3262599834746871e-12,-6.226057501860929e-11)
(1.440819197865276e-10,1.8063166953581622e-11)
(-3.98971165073134e-11,6.367193911391253e-11)
(-2.7011850362093942e-11,8.500535790126954e-11)
(-7.930108630535816e-11,-1.220334434580952e-10)
(1.7220449756667912e-11,-1.9096830954990437e-11)
(1.3949161301309346e-10,-3.768876923685568e-11)
(-4.189440756135146e-11,9.88883740780481e-11)
(-3.7637343323420074e-11,6.42328888345663e-11)
(-7.108053520570982e-11,-1.1347256228720373e-10)
(9.605491146384904e-12,-3.109403779028331e-11)
(1.221654004153271e-10,-1.7543250253845426e-11)
(-1.0789090180604619e-11,9.250009188756319e-11)
(-6.836560576295891e-11,4.5204049690053927e-11)
(-8.205707354153802e-11,-7.013696078986053e-11)
(5.6435537406804327e-11,-5.1170204518696435e-11)
(7.421049452406358e-11,-1.8921242118397832e-11)
(1.6712581529582092e-11,1.2055919238001015e-10)
(-5.630382571565864e-11,9.67056854620119e-12)
(-1.1640895849133608e-10,-2.6297719778195375e-11)
(1.0888559072624496e-10,-9.242482315311784e-11)
(3.8142658468391804e-11,1.375742434117175e-11)
(4.7586327095249977e-11,8.353985168213147e-11)
(-9.647278063751291e-11,5.115275147965459e-11)
(-3.930609532781475e-11,-6.939286731940878e-11)
(2.0768026341714742e-11,-8.060869888112216e-11)
(1.0612663025132307e-10,1.517764085725018e-12)
(-9.027247869512253e-12,1.0922330909813466e-10)
(-4.81959387691462e-11,2.7479248753508848e-12)
(-8.893480851586349e-11,-2.266357575804196e-11)
(5.952408246652337e-11,-1.2166380678319302e-10)
(5.014379716221541e-11,3.375814942028005e-11)
(4.879747867230824e-11,8.543106424949807e-11)
(-1.0642704825901604e-10,4.986721571580331e-11)
(-3.667912104937034e-11,-9.351098064791776e-11)
(-1.2689802573717903e-11,-3.2413044226883803e-11)
(1.5381119885352886e-10,-2.0873229960408905e-11)
(-5.818423904086635e-11,1.0444032461039557e-10)
(-1.1687583208553847e-11,5.7328901885775285e-11)
(-1.1786349594939285e-10,-9.249450606314938e-11)
(9.304185641695717e-11,-4.7049000787599664e-11)
(3.217424637350607e-11,1.1378649255533345e-11)
(9.211081202950787e-11,6.812389582004842e-11)
(-1.6414269306486227e-10,4.427037400801539e-11)
(2.3755448481116856e-11,-2.2905894885583796e-11)
(-1.607748564848323e-11,-1.511318472453795e-10)
(1.1243130632523127e-10,7.69696937234794e-11)
(2.489957570808209e-11,4.1758153859187804e-11)
(-1.0836482813435182e-10,2.999663023645397e-11)
(-4.8901775340669926e-11,9.671189556044646e-12)
(5.8182915684635636e-11,-2.0266562101581702e-10)
(1.958633806937393e-11,1.3616698741033727e-10)
(1.2937852998897093e-10,2.0883889309977145e-12)
(-2.4927581587332153e-10,6.209558373497946e-11)
(1.0901950556655205e-10,-1.2003022158828536e-11)
(-7.6517508913209e-11,-1.8365211837392728e-10)
(9.384911351267767e-11,1.488236697848228e-10)
(1.1094410023304731e-10,-7.363672221164458e-12)
(-2.3283555003423165e-10,4.245461863139532e-11)
(7.736189561639017e-11,5.561862640599647e-11)
(-5.454557535497256e-12,-2.665899168827699e-10)
(-2.451647983805054e-12,2.1302459160303503e-10)
(2.1840859745516253e-10,-4.3234611980009e-11)
(-2.7731511825914867e-10,5.882233065551336e-11)
(5.294752207089556e-11,1.8428338448501598e-11)
(3.688615196151853e-11,-1.9757056039795159e-10)
(1.462917148697018e-11,6.909601395940978e-11)
(1.2326811440364244e-10,1.528847374053158e-10)
(-1.3867977213274018e-10,-1.681501532037942e-10)
(-1.4764422359182282e-10,2.162755569884576e-10)
(2.9364497330703494e-10,-3.412104717122971e-10)
(-2.8567377933136865e-10,1.30487989096444e-10)
(3.7818679486758716e-10,1.9132336724388663e-10)
(-3.363470828567394e-10,-2.448459344922933e-10)
(5.100063674466196e-12,2.6660825554795257e-10)
(1.572531551363928e-10,-3.145631332875458e-10)
(-1.481183983777566e-10,1.0345055121805171e-10)
(2.345925295458454e-10,1.7296538747850936e-10)
(-1.640231245903635e-10,-1.8442325992520446e-10)
(-1.9457461038229987e-10,2.0962269869451913e-10)
(4.079019372888721e-10,-2.153167272364148e-10)
(-3.7397231830839047e-10,-1.0546902614066074e-10)
(3.3058429532659113e-10,4.238560521694995e-10)
(-1.1403253582506395e-10,-3.154445424936413e-10)
(-1.5861012974399892e-10,1.6762909473640292e-10)
(9.484361757654242e-11,-2.2023007195487912e-10)
(7.545852594136915e-11,1.5872958685433063e-10)
(9.576366879883886e-11,-6.082567563720729e-11)
(-1.7632096801086957e-10,6.489253889683803e-11)
(-1.188689457341709e-10,2.036867244993943e-11)
(2.667818254383627e-10,-8.363933831053079e-11)
(-1.1523339113339068e-10,-2.0801312037953386e-10)
(2.947807330085371e-12,3.1259485049652193e-10)
(-9.323873669155996e-12,1.3017056669378011e-10)
(1.1183896492846554e-10,-3.553637365393285e-10)
(-3.9896853303446026e-10,-4.722519886456624e-11)
(3.2391365457826054e-10,3.936984947140008e-10)
(2.8854534560285895e-10,-2.2643533572511156e-10)
(-4.58761877201274e-10,-1.206954628470791e-10)
(-1.9470163194984667e-10,3.359893079717397e-10)
(5.501273780488696e-10,-1.1296370806616311e-10)
(-5.3778315217730284e-11,-3.329002191937782e-10)
(-3.384246001812241e-10,1.2118778424453393e-10)
(-6.53092292551979e-12,7.030404327996495e-10)
(7.000086537266386e-10,-7.067703898896207e-10)
(-9.399542443160582e-10,-3.2873086499495874e-10)
(3.167436956852474e-10,7.653196402480281e-10)
(4.6384075394056835e-10,-4.242829323704417e-11)
(-1.0752798666498495e-10,-5.491073852763683e-10)
(-8.702058309519475e-10,1.0461962516379105e-10)
(5.984724968701922e-10,6.966499066415192e-10)
(7.289899539907356e-10,-7.183633835341457e-10)
(-1.0430751958054496e-09,-3.6631383183804e-10)
(-2.8507596524881172e-11,1.1987301180620566e-09)
(7.31926692390701e-10,-4.179713132706984e-10)
(-2.4124884968442823e-10,-8.140901057929562e-10)
(-5.66620029762618e-10,4.927443907800934e-10)
(4.2544340466199736e-10,6.470821747930277e-10)
(6.296430513522931e-10,-4.761151316406885e-10)
(-1.0245024007863122e-09,-6.269791509532449e-10)
(-2.536679705586406e-11,9.190713492958484e-10)
(8.99874205191778e-10,-1.799876812173501e-10)
(-3.1739613099928266e-10,-4.2749572423360104e-10)
(-2.7374022113040644e-10,1.72205945464864e-10)
(-3.254976388517788e-10,4.6378205828072495e-10)
(9.926639464278887e-10,-3.1896162320915506e-10)
(-5.340574143015035e-10,-5.650807534250609e-10)
(-3.8796317175117065e-10,6.099842395740285e-10)
(6.016045535222032e-10,3.563347238471868e-10)
(-6.905127282373488e-11,-6.494577774431169e-10)
(-2.3367502857289254e-10,5.716060718174654e-11)
(1.4064842707982017e-11,-1.6134669022354906e-10)
(-1.0731218114404265e-10,7.543546761779199e-10)
(6.34467586020283e-10,-5.636909493810719e-10)
(-9.220032710108067e-10,1.1292046336345693e-10)
(7.897498160954976e-10,1.7729629160617988e-11)
(-2.888984227262349e-10,-4.388790308480675e-10)
(-3.537823582593857e-10,4.73174107899587e-10)
(5.123949234122105e-11,2.5578984117085504e-10)
(7.095893487892095e-10,1.1451381412437739e-10)
(-2.8113559863005787e-10,-9.329948699430266e-10)
(-2.7876026419016373e-10,3.532634534346589e-10)
(1.9619560776864798e-10,-2.812192598642963e-10)
(-1.0058859669430754e-09,7.021751617522116e-10)
(8.616136252849401e-10,9.655338881757498e-10)
(1.392332468755782e-09,-1.089810364179727e-09)
(-5.232085937045604e-10,-1.5721611600546806e-09)
(-1.955098605659052e-09,2.0427848719446624e-10)
(-5.65061510493659e-10,2.185398988055927e-09)
(1.921988753501498e-09,9.911023789876299e-10)
(1.6540571888984937e-09,-1.543399197188867e-09)
(-4.459998852808664e-10,-1.9368984170387664e-09)
(-2.254467634478324e-09,-6.131687676101848e-10)
(-1.5495612392472926e-09,2.2886160397449935e-09)
(1.5663571946273448e-09,2.0593779944924877e-09)
(2.1722342968816538e-09,-6.750412172165967e-10)
(7.696570998412689e-10,-1.963955824084104e-09)
(-1.2445446516253455e-09,-1.7194353100724079e-09)
(-2.3833223969229096e-09,1.867242201070645e-10)
(-1.7196566319193638e-09,2.4757200337407214e-09)
(2.4637750718932515e-09,2.972973244672371e-09)
(3.993078774976152e-09,-1.5853827727395385e-09)
(-5.21247059466789e-10,-3.053362847279217e-09)
(-1.845364121287346e-09,-1.817748437814485e-09)
(-2.048278511570572e-09,4.545482151735957e-10)
(-8.856736594757816e-10,1.1109781552788759e-09)
(-5.785478724761749e-10,8.158833340498316e-10)
(-1.3223118291862605e-09,1.1787615629921808e-09)
(6.876459087971393e-10,3.2562106264036792e-09)
(3.102956264225197e-09,1.9983455986864323e-09)
(2.7123783416102172e-09,-1.863263917638123e-09)
(6.080363613094712e-10,-5.743321361575095e-10)
(2.7108895698404893e-09,-4.290631906331981e-10)
(2.075609230969423e-09,-3.3806938595408565e-09)
(-3.827541256670633e-10,-5.4981531016539764e-09)
(-4.77502510648501e-09,-3.877472667036648e-09)
(-6.909410989970732e-09,-2.590932294147514e-10)
(-4.472185003366167e-09,5.489403561376604e-09)
(3.922451537937744e-10,6.497140803378438e-09)
(3.85717953382839e-09,2.87792564701763e-09)
(3.8374117087134614e-09,4.3992413012175464e-10)
(3.2216777100869246e-09,-2.4365140588728198e-09)
(-2.483618649056316e-10,-3.0156773237083803e-09)
(-2.2474871410272633e-09,-9.132904478436059e-10)
(-9.643255364096061e-10,9.936743726498025e-10)
(3.1275909906781226e-10,7.423856476676466e-10)
(8.78442987233266e-10,-1.2720818378370713e-11)
(1.7965693238906377e-10,-4.68946764613849e-10)
(-4.796770004753854e-10,-2.5817295264508595e-10)
(-7.56662421615517e-11,2.2632890337897965e-10)
(1.0507119487380295e-10,-3.9060088015424413e-10)
(-2.7959147610964616e-10,8.954665336968847e-11)
(6.542684044451586e-11,4.172391378708894e-10)
(2.0896702238086306e-10,-3.228454281458356e-11)
(-1.210262871841847e-10,-2.4218216971393384e-10)
(-2.5271352890673716e-11,-9.631408135057127e-11)
(1.2314254203887e-11,4.404309352265998e-11)
(7.2714351769378095e-12,1.8021558000022593e-10)
(3.2540814271185157e-11,1.8957603415179156e-11)
(-1.327632121767429e-10,-1.6656757144074672e-10)
(3.5184431642050667e-12,2.355749501506978e-11)
(1.6778401546856839e-10,1.6860819989198716e-11)
(-8.223510293457905e-12,2.979704651052371e-11)
(-1.2009019103915546e-10,6.059139068882395e-11)
(-3.2833282638824575e-11,-5.29388463155353e-11)
(3.9713752563386704e-11,-9.009884046945682e-11)
(9.424459457486582e-11,3.026600030211036e-11)
(1.3511795099804633e-11,6.920733089905389e-11)
(-1.022555023290011e-10,3.722031247896572e-11)
(-4.514691084746478e-11,-4.938767672243433e-11)
(5.5069621199522036e-11,-9.730366858940833e-11)
(6.90597884978696e-11,1.5096550042871182e-11)
(1.2929477697413558e-11,9.842889449356134e-11)
(-7.977786917493982e-11,2.5806008147341303e-11)
(-6.896875898147586e-11,-6.926951435572658e-11)
(4.623374712195859e-11,-7.332765403489518e-11)
(8.240626015287368e-11,1.769641269772592e-11)
(3.0307373338405087e-12,9.296208165892797e-11)
(-8.05149264824278e-11,3.8485252881364426e-11)
(-6.008348050112629e-11,-6.551418444612121e-11)
(4.3929675503306144e-11,-7.364123527300415e-11)
(9.121140557535506e-11,2.5277156914564808e-11)
(1.0868658553085416e-11,8.741827310953014e-11)
(-8.171233773391038e-11,3.694085982715127e-11)
