(-1.9536420254343934,1.1087907075084187)
(-0.03085374204871738,-2.9069613080376153)
(2.0448135721789606,4.163000660252126)
(-3.4527248041669427,-4.426512077200685)
(4.199184963961313,3.562948708309686)
(-4.41871483862151,-1.8947464522992952)
(4.145889826934933,0.34988382247102323)
(-3.4456469202595663,0.2724366811989456)
(2.2847246767414413,0.02995218230202057)
(-0.7055583693597437,-0.8439368571303337)
(-0.781976207988049,1.6737493844939495)
(1.6270547797432302,-1.9778444557364738)
(-1.7408086682991826,1.5957977963506345)
(1.2358190660268482,-0.8576141782908713)
(-0.3253705396789833,0.07987055151250765)
(-0.4855509448147427,0.5927922366019915)
(0.7652054197854989,-1.0800601504598764)
(-0.5895502800564454,1.5221939435807337)
(0.3325662910231201,-2.1609139943050257)
(-0.32524509603970186,2.8856556753982643)
(0.7232783748722398,-3.286963118999323)
(-1.3629333838327908,3.13652834777378)
(1.8315238263069138,-2.5472831212031464)
(-1.8692611519590479,1.8297677199737314)
(1.5771077505931823,-1.3445908729748095)
(-1.239941432889607,1.2976356774520474)
(1.1257914844878574,-1.5755578206516994)
(-1.365228706400155,1.8419623270164922)
(1.8303547173580907,-1.7712458668556441)
(-2.1642901187843715,1.22481330308732)
(2.0259699655783474,-0.35430812172231757)
(-1.326454683603307,-0.44461173049183356)
(0.28057977853547117,0.7959203610795301)
(0.7228899559819666,-0.6143574611859886)
(-1.3628518051900391,0.12439602547336487)
(1.5925489557654713,0.3450787432694888)
(-1.638461933505903,-0.5821778047563493)
(1.7933385338116925,0.5982804803908538)
(-2.19462025909798,-0.5968480757846757)
(2.753072383453196,0.8273574469805748)
(-3.2336114354032777,-1.3967754367383904)
(3.4032834803474485,2.169629565703757)
(-3.1803807751079773,-2.85053826065441)
(2.7226243766948253,3.192870734674907)
(-2.3623566543947243,-3.1696351612956284)
(2.375137470753254,2.998472348050077)
(-2.7521876649027055,-3.0250323537293706)
(3.187150545481664,3.5166564622974406)
(-3.279492014528649,-4.459027819444558)
(2.771724810387182,5.510634709166833)
(-1.688091613705215,-6.196902486773657)
(0.35408337536049617,6.2043884383945285)
(0.7311535844626764,-5.546565548339336)
(-1.1668718643750455,4.539947500863969)
(0.9009214669032204,-3.6698489597401043)
(-0.2540984800311865,3.376582014154166)
(-0.27193915745593,-3.7978270873837707)
(0.23876678243892213,4.6493047163030035)
(0.5251022019730243,-5.391859333434409)
(-1.8073474091023907,5.552676520026842)
(3.092533268097324,-4.948887940044764)
(-3.855906136266312,3.741344859360444)
(3.854818352154985,-2.3685956181287704)
(-3.2075919019651256,1.3561282018551046)
(2.2913204632489195,-1.038104039965569)
(-1.5807836008692207,1.3778462252202726)
(1.449603816670594,-2.025548987794508)
(-1.9675285578925277,2.5274403835612382)
(2.847507650669817,-2.5265447323300276)
(-3.62679166138906,1.9047382783660851)
(3.935461097321485,-0.8504511322030248)
(-3.6493287072649427,-0.22243078709428862)
(2.896780113022545,0.9096103914591687)
(-1.9946288718878227,-1.0368067655308102)
(1.322159219036817,0.6997936731116069)
(-1.1307239019061568,-0.160350439438232)
(1.4048607406727345,-0.2693718387051576)
(-1.9016550146868834,0.331935932068665)
(2.316901743672355,0.049931557060837184)
(-2.4235647961191242,-0.7091959310854364)
(2.1353986357811254,1.3373847315605765)
(-1.5390177671585192,-1.6824390503554603)
(0.872763983370018,1.6627038864966426)
(-0.4024670937229337,-1.3487302320630388)
(0.2644380248648939,0.9055495114529681)
(-0.41365322865205045,-0.5422120665766821)
(0.6966773230197577,0.4304892120958574)
(-0.9431545350005732,-0.6057428762370858)
(1.0129379875734617,0.9450753569539827)
(-0.8366915682083423,-1.259167120567482)
(0.46538181080301466,1.407259730800892)
(-0.05998059970875558,-1.3416524001917731)
(-0.211147242911716,1.0965114203022945)
(0.2773556918639163,-0.7728094468436353)
(-0.17605960647615676,0.5077081287028002)
(-0.005566423634059153,-0.40430661568085025)
(0.1731258907957448,0.4699208137485589)
(-0.24067285397888116,-0.6264267124972684)
(0.16168410488134782,0.7736012470886096)
(0.03352317001247496,-0.8372998744744342)
(-0.24827646273757265,0.7825948786572171)
(0.3843800612573728,-0.6199133392496035)
(-0.4008580761574774,0.4094833240756628)
(0.31889090832428263,-0.23765600934164377)
(-0.19051786752930366,0.16505346758169487)
(0.07297987117476548,-0.19127455015779649)
(-0.015495674338310065,0.2691047066831858)
(0.04133083091694998,-0.34427255757685216)
(-0.13136759442567686,0.37758486579017975)
(0.2334816589983341,-0.34664517247294585)
(-0.2954860796748731,0.2519944572705938)
(0.2922730046076443,-0.1264245249665556)
(-0.23064418279808338,0.022712237779847384)
(0.1395846051339037,0.020349870012860784)
(-0.0562497926315816,-0.0018485772663231897)
(0.010896008592576464,-0.04878789863222035)
(-0.014131612193290184,0.0971116921348567)
(0.053049880807015004,-0.12017313989915752)
(-0.10016560101723447,0.10752731428981578)
(0.12927604666566048,-0.06026946521536808)
(-0.12592913965635774,-0.005474380953161502)
(0.0889480850317458,0.061703509754981026)
(-0.030028154738870654,-0.08455583395761088)
(-0.028142872746888214,0.06995278491288354)
(0.06258403004322428,-0.033749186400761855)
(-0.06491575099804792,-0.0016312582780656434)
(0.04494999685921826,0.02060973633205236)
(-0.020196045800055833,-0.018727758444308153)
(0.004498597665227913,-0.00038866020868555525)
(-0.004880485039864414,0.02833175031050013)
(0.023014689060887418,-0.05343619111532976)
(-0.05485202212948933,0.06435344233294171)
(0.08899803317719343,-0.05610473740832516)
(-0.11047702803788487,0.033353900666073355)
(0.1111055468088962,-0.007659568512301693)
(-0.09607048642969268,-0.009246648908325567)
(0.07836034076460789,0.01201995424467596)
(-0.06803754364719755,-0.0036811808802015393)
(0.06793028439560406,-0.008530876405800388)
(-0.07627081952972764,0.018649898656611263)
(0.08977043836248065,-0.023153518393170883)
(-0.10408944375700425,0.01948300567219593)
(0.11346556282398862,-0.0069647846814356795)
(-0.11266720716409759,-0.01047413701900524)
(0.10144518641955425,0.0247742206171223)
(-0.08628534542603009,-0.028965995339308034)
(0.07561422697720532,0.022784297732691673)
(-0.07308249424882454,-0.012580296239683746)
(0.07622945686943931,0.0051194551380927475)
(-0.08073328275133582,-0.0025843573210818857)
(0.08446220641775917,0.0041544400501753245)
(-0.08716223097926067,-0.009554475987615628)
(0.08747497045661082,0.018347242051585153)
(-0.08263172503207827,-0.02726166937389288)
(0.07239783756014445,0.031160919491476584)
(-0.06138936286797006,-0.027413831362705525)
(0.055079121084043815,0.018714642551969505)
(-0.05438542104717145,-0.0108862060153137)
(0.05600482805528026,0.007595344981067915)
(-0.057051844174153064,-0.007852043048989933)
(0.05746000216732213,0.008875911577649043)
(-0.05800290968618376,-0.009742685294018118)
(0.05758477431204603,0.01101968752738623)
(-0.05396123316052769,-0.012179465211619084)
(0.04727257980349127,0.011199615152754448)
(-0.0411561885496962,-0.00689009963251536)
(0.039135760871448044,0.0009231309202967462)
(-0.040972933348037005,0.0032791540868698076)
(0.04356355358640291,-0.004202398805332943)
(-0.04449911402902469,0.003964337987173903)
(0.04391386724973739,-0.005333388671418511)
(-0.04325213255448825,0.00806705268407484)
(0.04290434942749042,-0.009810260344009785)
(-0.04177991790551913,0.009898095792013313)
(0.039586491131751736,-0.010460746169438331)
(-0.038355122241558424,0.01348647343750057)
(0.04025856227610061,-0.017863541859386132)
(-0.044506997716885696,0.020454824493251103)
(0.047885510872220136,-0.020099284522479888)
(-0.04834437487507022,0.01903690823438553)
(0.04711794447753793,-0.019527071368910846)
(-0.04690988827866578,0.02073482783298232)
(0.04843158218022853,-0.020545938839884578)
(-0.049803305509569656,0.0191946662111865)
(0.04975400600056788,-0.01914345501532976)
(-0.049846362658185206,0.021614764776079157)
(0.0521652345589836,-0.024666760200823614)
(-0.05603613045223534,0.025315418166505784)
(0.05879647889716807,-0.023031193352631422)
(-0.0593186864483843,0.020112800060605528)
(0.059286442082717876,-0.01849674284352541)
(-0.0607332235455811,0.01758114471017833)
(0.06321935355136693,-0.01590955257762497)
(-0.06440910087602107,0.0136714508746396)
(0.0634090858165707,-0.012366205446778043)
(-0.062211516447505846,0.012571465820063115)
(0.06306482264423338,-0.012926290316183548)
(-0.0655822030228743,0.01151922974231708)
(0.06757428623495651,-0.008139596334057654)
(-0.06797978109272934,0.004640467020809065)
(0.06785721875759201,-0.0026653048915284243)
(-0.06855953327058889,0.0016481237994371602)
(0.0696694374158903,0.0001948048124505164)
(-0.06944176608015207,-0.003401140738446405)
(0.06737697707832596,0.0066453193394633014)
(-0.06533546819352325,-0.008541403754810575)
(0.06526987664789777,0.009520095051500425)
(-0.06663627485706308,-0.011354366964684604)
(0.06712187125032511,0.014678046642769171)
(-0.06555411226345703,-0.017879411398257116)
(0.06314225852442613,0.019331669128214428)
(-0.06170593146576387,-0.01986155270908273)
(0.06127919364318775,0.021658673717742567)
(-0.06023422087715456,-0.025162028205738506)
(0.057844074303093004,0.028408829244586833)
(-0.055551852546496854,-0.029682663187830617)
(0.054846816684844125,0.029839771766417875)
(-0.054878351560185126,-0.03117229172688409)
(0.05344394938905586,0.03423579826110529)
(-0.049903956121788245,-0.037059038851457206)
(0.04599143876414956,0.03800725318830557)
(-0.043606441537486246,-0.03808767723932273)
(0.04253434248545629,0.03926131549695532)
(-0.040987647158112386,-0.0414638438253595)
(0.03820324105027309,0.04276465792862448)
(-0.03543337332843197,-0.042208020965111066)
(0.03391048230180516,0.04126764403843572)
(-0.03291029567696048,-0.04200374124578591)
(0.03077489197357822,0.044371337729727144)
(-0.02721850773088503,-0.046275414488687536)
(0.02368386928457389,0.04633547964962188)
(-0.021497871911595117,-0.04549142362546106)
(0.020259493427104314,0.045319447351413175)
(-0.018423519618245305,-0.04577736355936936)
(0.01537154507840892,0.04555173152993946)
(-0.012240047884959417,-0.04413180572949301)
(0.010330240796845129,0.042654135163797346)
(-0.009360011818644856,-0.04251648650761024)
(0.007953296494126917,0.04352673113515296)
(-0.005484450449450132,-0.04398402373168231)
(0.0028027726112735676,0.042767875670458255)
(-0.0010701595425824696,-0.04070586606402573)
(0.00018631200942164673,0.039367546087365285)
(0.0011775467164498368,-0.03904895446493578)
(-0.0037536656384549727,0.03862751691672178)
(0.006486628747047215,-0.03720966488832647)
(-0.007855592912460047,0.035336393262810496)
(0.007957265435494106,-0.03424069677718226)
(-0.008393164332331827,0.03404794321639924)
(0.010152526475709507,-0.03338086872311595)
(-0.01235429695418993,0.031204832907426403)
(0.013463224662874284,-0.028414441994384997)
(-0.013401779931092723,0.026755661170389515)
(0.013690604205280892,-0.02653976428819638)
(-0.015245574405363591,0.02631383454364725)
(0.016945070954759476,-0.02482067649447343)
(-0.017224408699624234,0.022586627305679317)
(0.016417307549672567,-0.02107727271740284)
(-0.016364255859203338,0.020551041574673638)
(0.01787177261479535,-0.01962995634287227)
(-0.019602851163015703,0.017352919152234803)
(0.019853670144712673,-0.014736018050084752)
(-0.018798481769871214,0.013432462931021735)
(0.018173927388123484,-0.013434450386998045)
(-0.01880533524390494,0.013116467521935522)
(0.019495325886579637,-0.011432585655431895)
(-0.0189163045294575,0.00922033260252152)
(0.017658078812198018,-0.00796787257275041)
(-0.017391308424678283,0.00776458600500783)
(0.018475607221040365,-0.007238537939032295)
(-0.019434847412033766,0.005580531276090238)
(0.018893000847008935,-0.0037155708862513966)
(-0.01731473942213484,0.0029160739540541403)
(0.016305150718497977,-0.0029759489489424775)
(-0.016447796345201986,0.0025561684432344597)
(0.016645973964910653,-0.0010316995838959369)
(-0.01583862450024598,-0.0007180333785004577)
(0.014531271261817889,0.001480458834173823)
(-0.013978233772753089,-0.0012610227461838305)
(0.014372699484035066,0.0012185657091822086)
(-0.01459142044588958,-0.0020809281255959695)
(0.013674835856991146,0.0032327531504673704)
(-0.012058066566101162,-0.0037069429993633746)
(0.011029637500338082,0.0035536345447459224)
(-0.01109130024229716,-0.003696483899095629)
(0.011350246762089527,0.004652571930572985)
(-0.01077054525423294,-0.005835265186386418)
(0.00952698212966583,0.006247443775314432)
(-0.008632540864922265,-0.005733758894176115)
(0.008511189954193666,0.005228193857746629)
(-0.008461235285075587,-0.00556376960316292)
(0.007612640945301694,0.006393529479663929)
(-0.006147372183897833,-0.006723115709200198)
(0.005200508011133381,0.006278019143682927)
(-0.005407198489734646,-0.005835710096341021)
(0.005977638939658091,0.0061623171108964245)
(-0.005684352694647105,-0.006955811063985036)
(0.004463302931376628,0.007173570016203041)
(-0.0034168314891704775,-0.006442043286295697)
(0.0032817292112625887,0.005678851169403042)
(-0.0034614692934692775,-0.005892004941573637)
(0.002881164521408245,0.006747448240184965)
(-0.0015493516818385887,-0.0069954081435539515)
(0.0006886627578578343,0.006178025264452042)
(-0.0010789262374085924,-0.005230366989610583)
(0.0018685158643909744,0.005195904445522854)
(-0.0016706988708066629,-0.005808862326529848)
(0.0004589814561611126,0.00586482878835388)
(0.00044108758836817227,-0.004951295384526108)
(-0.00020448030916745135,0.004127914972076347)
(-0.00039251998620343535,-0.004449936399524708)
(8.443927352177821e-05,0.005397567089237362)
(0.0010878882431033163,-0.005542382490390049)
(-0.0017837579392736222,0.004507670638593168)
(0.0012567487771815123,-0.0034385910500167906)
(-0.000472121015650766,0.0034050728038752874)
(0.0007600611888273733,-0.003978584405924922)
(-0.0019241801930771803,0.0038955136157053857)
(0.0025353094901608216,-0.002889473836965098)
(-0.0019230928137324076,0.0021170329532250037)
(0.00104887669568839,-0.002499556274765706)
(-0.0011471874830684724,0.003358380498281258)
(0.0020499308431548777,-0.003354305087365699)
(-0.002471910489986841,0.0023439259775057965)
(0.0018643080590411097,-0.0015076419005049255)
(-0.0012114151209716491,0.0016902808951693212)
(0.0015998884401051837,-0.002299737203395482)
(-0.0026438284859723726,0.0021881306774469696)
(0.0030281705245014576,-0.0012603451945110797)
(-0.0023052825123186225,0.0005931525908963064)
(0.0014242573579431365,-0.0008906518587445081)
(-0.0014036093143539143,0.0014908780828584455)
(0.002015733275767721,-0.001346430262630668)
(-0.00220019153003597,0.0005003431560203688)
(0.0015931777606190602,3.247122621608987e-05)
(-0.0010372158774753538,0.00032318432946097176)
(0.0013555109584545888,-0.000972356467922448)
(-0.002173973337096661,0.0009796167944605193)
(0.0024489739750823258,-0.00029851147427841147)
(-0.0018582123065810719,-0.00022239382536266925)
(0.001144181744771336,4.5776638912707764e-05)
(-0.0010929606062945764,0.0003333207149429897)
(0.0015526011856453682,-0.00014999748095948894)
(-0.001707127193241868,-0.0005379902730124219)
(0.0012083438960540328,0.0009482974946692541)
(-0.0006438055178461129,-0.0006143757322209772)
(0.00070263197783211,-3.8426573552917414e-05)
(-0.0012314722476959486,0.000242382945492528)
(0.001476013730328868,0.0001603919864211409)
(-0.0010844574682554434,-0.0005620295732502804)
(0.000525215655550653,0.0004462098694174466)
(-0.000469459792548956,-9.490768977725715e-05)
(0.0009396125967449161,0.00016368838773284935)
(-0.0012671682056739316,-0.0007534690427123421)
(0.0009541427678617398,0.0012482796407876392)
(-0.0003338197646030358,-0.0010790886370247738)
(0.0001123373614636631,0.00043568332812030965)
(-0.0004224704712806497,-5.877595999167664e-05)
(0.0006863263113236265,0.0003197395124109821)
(-0.00041699528658235006,-0.0007399075865232633)
(-0.00011837757108775701,0.0006542150827259654)
(0.00021566652878345435,-0.00015249088840748324)
(0.00033209074772226507,-3.0184031890392526e-05)
(-0.0008814338468405303,-0.0004714001465168394)
(0.0007384240421859663,0.0011180084186031543)
(-9.292186559795073e-05,-0.0011218033163526515)
(-0.00024476127509211307,0.0004718208644439899)
(-4.0744800065075945e-05,1.9848453444899545e-06)
(0.0003651373058720766,0.00029159381305629507)
(-8.476657161570297e-05,-0.0008784653501582914)
(-0.0005721479985917713,0.0008564356131587503)
(0.0007477411661887261,-0.00016703127477179033)
(-0.00011634614426858802,-0.0003000520062046864)
(-0.0005872253726633783,-7.599410017198142e-05)
(0.0005083378886854911,0.000791807893983282)
(0.00015502933793606877,-0.000882044547651337)
(-0.00044130633828884543,0.000228772923817292)
(-7.200856255023935e-06,0.0002439079976605374)
(0.0004448157364698342,0.000167326397087355)
(-8.173965334686909e-05,-0.0009245753870330015)
(-0.0007680810143140893,0.0009633652030215589)
(0.001036653268153789,-0.00018016478549803713)
(-0.00033988640990357714,-0.00042485000983813004)
(-0.0004442085341255286,0.00013377302313144365)
(0.00034407537620399005,0.0005284039985263067)
(0.00036817547565661614,-0.0005551355280782284)
(-0.0005887190114161241,-0.00012149423520392376)
(-3.4407845186294566e-05,0.0005091999790989012)
(0.0006038011210010373,4.7823283296262554e-05)
(-0.00023424947529557486,-0.0008863566168401764)
(-0.000695528587656863,0.0009061042898597341)
(0.0010157911366631886,-0.00010045080156691968)
(-0.00034277347443731825,-0.0004536946280836293)
(-0.0003903569011983227,0.00010600040258018824)
(0.00022625193167781125,0.0005028635801226703)
(0.0004905065353249847,-0.00038351572817168546)
(-0.0006436086872376945,-0.0003881404949005767)
(-4.7528920760050856e-05,0.0007411088095607063)
(0.0006441854093229206,-0.00010172308949025344)
(-0.00031615950094059363,-0.00076061369626659)
(-0.0005092169312375808,0.0007710110886935735)
(0.0007383052363904123,-2.2555616108140962e-05)
(-0.00011436940095637574,-0.0004068305474531197)
(-0.00043803489961998947,-1.3741347805655352e-05)
(0.0001263782658961712,0.0005689831435383073)
(0.0005842632242143997,-0.0003456396245664135)
(-0.0006466407467139052,-0.00046826158619609425)
